Rk,Player,League,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls_per90,Ast_per90,G+A_per90,G-PK_per90,G+A-PK_per90,xG_per90,xAG_per90,xG+xAG_per90,npxG_per90,npxG+xAG_per90,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
511,Mathys Saban,Ligue 1,fr FRA,FWMF,Saint-Étienne,19,2002,3,0,73,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,4,2,2,2,0,1,1,100,0,1,0,1,0,4,0,0
512,Falaye Sacko,Ligue 1,ml MLI,DF,Saint-Étienne,26,1995,9,8,667,7.4,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.2,6,38,6,0,0,0,0,0,0.01,0.02,0.03,0.01,0.03,15,10,14,1,0,13,16,81.3,3,11,7,4,4,19,18,2
513,Rafiki Said Ahamada,Ligue 1,fr FRA,MFFW,Brest,21,2000,14,0,122,1.4,0,0,0,0,0,0,1,0,0.3,0.3,0.1,0.4,6,4,20,0,0,0,0,0,0.22,0.1,0.32,0.22,0.32,4,3,1,2,1,3,4,75,1,2,0,2,0,4,0,0
514,Wesley Saïd,Ligue 1,fr FRA,FWMF,Lens,26,1995,21,7,654,7.3,5,0,5,5,0,0,2,0,4.3,4.3,0.9,5.2,21,32,49,0.69,0,0.69,0.69,0.69,0.6,0.12,0.72,0.6,0.72,10,5,1,8,1,1,9,11.1,8,4,0,4,2,12,0,0
515,Mamadou Sakho,Ligue 1,fr FRA,DF,Montpellier,31,1990,29,29,2575,28.6,0,0,0,0,0,0,3,0,0,0,0.1,0.2,7,84,0,0,0,0,0,0,0,0,0.01,0,0.01,34,22,26,8,0,16,26,61.5,10,41,34,7,41,75,134,4
516,Bakary Sako,Ligue 1,ml MLI,FWMF,Saint-Étienne,33,1988,7,1,156,1.7,0,0,0,0,0,0,0,0,0.3,0.3,0,0.3,3,4,11,0,0,0,0,0,0.18,0.02,0.2,0.18,0.2,0,0,0,0,0,0,1,0,1,3,1,2,0,0,0,0
517,William Saliba,Ligue 1,fr FRA,DF,Marseille,20,2001,36,36,3240,36,0,0,0,0,0,0,5,0,1.7,1.7,0.4,2.1,50,220,14,0,0,0,0,0,0.05,0.01,0.06,0.05,0.06,54,32,36,16,2,27,35,77.1,8,24,16,8,48,102,85,0
518,Romain Salin,Ligue 1,fr FRA,GK,Rennes,37,1984,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
519,Yoann Salmier,Ligue 1,gf GUF,DF,Troyes,28,1992,31,30,2668,29.6,0,1,1,0,0,0,5,0,0.9,0.9,0.7,1.6,37,94,8,0,0.03,0.03,0,0.03,0.03,0.02,0.05,0.03,0.05,58,33,44,11,3,26,34,76.5,8,30,14,16,40,98,94,0
520,Mama Samba Baldé,Ligue 1,gw GNB,MFFW,Troyes,25,1995,30,20,1717,19.1,3,2,5,3,0,1,1,1,6.5,5.8,1.1,6.9,44,48,141,0.16,0.1,0.26,0.16,0.26,0.34,0.06,0.4,0.3,0.36,40,28,16,14,10,8,26,30.8,18,32,1,31,5,45,9,0
521,Junior Sambia,Ligue 1,fr FRA,DFFW,Montpellier,24,1996,30,16,1533,17,1,0,1,1,0,0,5,1,1.6,1.6,0.7,2.2,54,52,108,0.06,0,0.06,0.06,0.06,0.09,0.04,0.13,0.09,0.13,22,13,12,7,3,13,22,59.1,9,22,3,19,21,43,31,0
522,Renato Sanches,Ligue 1,pt POR,MFFW,Lille,23,1997,25,20,1651,18.3,2,5,7,2,0,0,8,1,0.9,0.9,3.3,4.2,59,171,71,0.11,0.27,0.38,0.11,0.38,0.05,0.18,0.23,0.05,0.23,19,7,8,10,1,9,26,34.6,17,14,3,11,14,33,7,0
523,Philippe Sandler,Ligue 1,nl NED,DF,Troyes,24,1997,2,1,70,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,0,3,3,6,0
524,Baptiste Santamaria,Ligue 1,fr FRA,MFDF,Rennes,26,1995,34,28,2518,28,2,1,3,2,0,0,7,0,1.9,1.9,0.9,2.7,19,133,37,0.07,0.04,0.11,0.07,0.11,0.07,0.03,0.1,0.07,0.1,52,27,15,31,6,24,44,54.5,20,33,12,21,33,85,42,0
525,Pablo Sarabia,Ligue 1,es ESP,FW,Paris S-G,29,1992,2,0,22,0.2,1,0,1,1,0,0,1,0,1,1,0,1,0,0,5,4.09,0,4.09,4.09,4.09,4.16,0,4.16,4.16,4.16,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
526,Martin Satriano,Ligue 1,uy URU,FW,Brest,20,2001,15,11,932,10.4,4,0,4,4,0,0,5,0,3.4,3.4,0.1,3.5,6,7,52,0.39,0,0.39,0.39,0.39,0.33,0.01,0.34,0.33,0.34,5,2,1,1,3,2,7,28.6,5,8,0,8,2,7,3,0
527,Téji Savanier,Ligue 1,fr FRA,MF,Montpellier,29,1991,29,28,2414,26.8,8,7,15,5,3,4,9,2,7.1,3.9,5.9,9.8,59,183,122,0.3,0.26,0.56,0.19,0.45,0.26,0.22,0.48,0.15,0.37,46,27,18,19,9,21,59,35.6,38,23,1,22,25,71,12,1
528,Morgan Schneiderlin,Ligue 1,fr FRA,MF,Nice,31,1989,20,5,649,7.2,0,1,1,0,0,0,1,1,0.3,0.3,0.2,0.5,5,36,5,0,0.14,0.14,0,0.14,0.04,0.02,0.07,0.04,0.07,21,12,9,11,1,6,13,46.2,7,8,2,6,20,41,18,0
529,Alidu Seidu,Ligue 1,gh GHA,DF,Clermont Foot,21,2000,21,16,1410,15.7,0,0,0,0,0,0,7,2,0.5,0.5,0.2,0.7,10,30,12,0,0,0,0,0,0.03,0.01,0.04,0.03,0.04,34,20,20,13,1,16,27,59.3,11,25,11,14,34,68,49,1
530,Matz Sels,Ligue 1,be BEL,GK,Strasbourg,29,1992,37,37,3330,37,0,0,0,0,0,0,1,0,0,0,0.1,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,,0,0,0,0,1,2,22,0
531,Xherdan Shaqiri,Ligue 1,ch SUI,FWMF,Lyon,29,1991,11,9,679,7.5,2,3,5,2,0,0,0,0,0.6,0.6,1.7,2.3,10,38,73,0.27,0.4,0.66,0.27,0.66,0.08,0.22,0.31,0.08,0.31,7,3,0,5,2,2,10,20,8,2,0,2,2,9,2,0
532,Mahame Siby,Ligue 1,ml MLI,DF,Strasbourg,25,1996,2,0,17,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0
533,Aboubakar Sidibé,Ligue 1,fr FRA,DF,Clermont Foot,25,1996,1,0,6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
534,Djibril Sidibé,Ligue 1,fr FRA,DF,Monaco,29,1992,17,12,949,10.5,0,0,0,0,0,0,6,0,0.2,0.2,0.6,0.8,26,68,41,0,0,0,0,0,0.02,0.06,0.07,0.02,0.07,24,13,13,8,3,9,24,37.5,15,10,1,9,16,40,13,0
535,Kaj Sierhuis,Ligue 1,nl NED,FW,Reims,23,1998,2,1,80,0.9,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,3,1,3,0,0,0,0,0,0.08,0.12,0.2,0.08,0.2,1,1,1,0,0,1,3,33.3,2,0,0,0,0,1,1,0
536,Caio Henrique Oliveira Silva,Ligue 1,br BRA,DF,Monaco,24,1997,34,31,2662,29.6,2,8,10,2,0,0,5,0,1,1,6.4,7.5,81,156,208,0.07,0.27,0.34,0.07,0.34,0.03,0.22,0.25,0.03,0.25,53,30,31,18,4,28,59,47.5,31,30,6,24,27,80,37,3
537,Gabriel Silva,Ligue 1,br BRA,DFMF,Saint-Étienne,30,1991,13,9,713,7.9,0,0,0,0,0,0,1,0,0,0,0,0.1,6,22,17,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,12,7,7,2,3,9,13,69.2,4,9,3,6,18,30,13,0
538,Moses Simon,Ligue 1,ng NGA,FWMF,Nantes,26,1995,30,29,2332,25.9,6,8,14,6,0,0,3,0,4.6,4.6,8.7,13.3,146,49,242,0.23,0.31,0.54,0.23,0.54,0.18,0.33,0.51,0.18,0.51,17,11,6,5,6,11,23,47.8,12,14,3,11,12,29,5,0
539,Xavi Simons,Ligue 1,nl NED,MFFW,Paris S-G,18,2003,6,1,132,1.5,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.3,3,3,5,0,0,0,0,0,0.14,0.08,0.22,0.14,0.22,1,1,0,1,0,1,2,50,1,3,0,3,0,1,0,0
540,Issouf Sissokho,Ligue 1,ml MLI,MF,Bordeaux,19,2002,7,6,436,4.8,0,0,0,0,0,0,3,1,0.2,0.2,0.3,0.5,3,15,21,0,0,0,0,0,0.04,0.07,0.11,0.04,0.11,17,8,2,13,2,8,17,47.1,9,8,1,7,7,24,0,0
541,Ibrahima Sissoko,Ligue 1,fr FRA,MFDF,Strasbourg,23,1997,35,26,2303,25.6,2,5,7,2,0,0,6,0,2.6,2.6,4.3,6.8,50,100,103,0.08,0.2,0.27,0.08,0.27,0.1,0.17,0.27,0.1,0.27,47,23,18,20,9,19,46,41.3,27,32,11,21,35,82,31,0
542,Nelson Sissoko,Ligue 1,fr FRA,DF,Saint-Étienne,24,1997,1,1,45,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,1,100,0,0,0,0,0,2,2,0
543,Sambou Sissoko,Ligue 1,fr FRA,MFDF,Reims,22,1999,8,0,176,2,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.4,3,7,4,0,0,0,0,0,0.08,0.14,0.22,0.08,0.22,12,6,6,4,2,6,8,75,2,2,0,2,2,14,7,0
544,Islam Slimani,Ligue 1,dz ALG,FW,Lyon,33,1988,12,6,573,6.4,1,1,2,1,0,0,3,0,1.9,1.9,0.7,2.5,8,15,34,0.16,0.16,0.31,0.16,0.31,0.29,0.11,0.4,0.29,0.4,3,2,0,1,2,1,6,16.7,5,4,0,4,2,5,5,0
545,Florian Sotoca,Ligue 1,fr FRA,FWMF,Lens,30,1990,35,28,2480,27.6,6,4,10,4,2,2,7,0,8.5,6.9,3.2,10.2,51,124,194,0.22,0.15,0.36,0.15,0.29,0.31,0.12,0.43,0.25,0.37,31,19,7,20,4,12,51,23.5,39,31,4,27,25,56,41,0
546,Sambou Soumano,Ligue 1,sn SEN,FWMF,Lorient,20,2001,21,4,447,5,3,0,3,3,0,0,1,0,3,3,0.1,3.2,11,4,26,0.6,0,0.6,0.6,0.6,0.61,0.03,0.64,0.61,0.64,4,1,1,2,1,2,2,100,0,3,0,3,1,5,7,0
547,Arnaud Souquet,Ligue 1,fr FRA,DF,Montpellier,29,1992,34,27,2334,25.9,1,3,4,1,0,0,4,0,0.5,0.5,1.4,1.9,68,78,118,0.04,0.12,0.15,0.04,0.15,0.02,0.05,0.07,0.02,0.07,56,35,30,17,9,32,65,49.2,33,21,7,14,34,90,60,1
548,Saidou Sow,Ligue 1,gn GUI,DF,Saint-Étienne,19,2002,13,11,989,11,2,1,3,2,0,0,2,0,0.3,0.3,0.9,1.2,13,47,3,0.18,0.09,0.27,0.18,0.27,0.02,0.08,0.1,0.02,0.1,28,17,21,6,1,16,21,76.2,5,15,5,10,23,51,34,0
549,Calvin Stengs,Ligue 1,nl NED,MF,Nice,22,1998,24,11,1073,11.9,1,1,2,1,0,0,1,0,2.7,2.7,2.5,5.2,33,51,74,0.08,0.08,0.17,0.08,0.17,0.23,0.21,0.44,0.23,0.44,16,7,6,9,1,7,20,35,13,10,0,10,8,24,6,0
550,Kamaldeen Sulemana,Ligue 1,gh GHA,MFFW,Rennes,19,2002,20,11,1015,11.3,4,2,6,4,0,0,3,0,2.3,2.3,1.9,4.2,56,42,96,0.35,0.18,0.53,0.35,0.53,0.2,0.17,0.37,0.2,0.37,23,12,7,9,7,10,17,58.8,7,10,1,9,4,27,5,0
551,Abdoulaye Sylla,Ligue 1,gn GUI,DF,Nantes,21,2000,2,2,157,1.7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,2,1,1,2,4,50,2,5,3,2,1,5,3,0
552,Waniss Taibi,Ligue 1,fr FRA,MFFW,Angers,19,2002,7,1,132,1.5,0,0,0,0,0,0,2,0,0.1,0.1,0,0.1,1,1,5,0,0,0,0,0,0.06,0,0.06,0.06,0.06,8,7,4,4,0,2,4,50,2,0,0,0,1,9,1,0
553,Flavien Tait,Ligue 1,fr FRA,MF,Rennes,28,1993,28,24,2125,23.6,5,3,8,5,0,0,3,0,2.6,2.6,2.9,5.5,67,189,79,0.21,0.13,0.34,0.21,0.34,0.11,0.12,0.23,0.11,0.23,28,19,13,9,6,13,40,32.5,27,15,4,11,19,47,13,1
554,Florian Tardieu,Ligue 1,fr FRA,MF,Troyes,29,1992,30,29,2632,29.2,4,2,6,0,4,4,6,0,3.8,0.7,4.2,4.9,20,212,30,0.14,0.07,0.21,0,0.07,0.13,0.14,0.28,0.02,0.17,58,25,31,21,6,31,71,43.7,40,31,9,22,42,100,38,0
555,Oussama Targhalline,Ligue 1,ma MAR,FW,Marseille,19,2002,2,0,5,0.1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
556,Loum Tchaouna,Ligue 1,fr FRA,FWMF,Rennes,17,2003,10,0,87,1,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.4,3,1,9,0,0,0,0,0,0.26,0.14,0.41,0.26,0.41,3,1,1,2,0,1,5,20,4,0,0,0,2,5,0,0
557,Warren Tchimbembé,Ligue 1,cg CGO,MF,Metz,23,1998,9,1,205,2.3,0,0,0,0,0,0,0,0,0,0,0.2,0.2,2,7,6,0,0,0,0,0,0,0.11,0.11,0,0.11,1,1,0,1,0,0,1,0,1,2,1,1,2,3,2,0
558,Aurélien Tchouaméni,Ligue 1,fr FRA,MF,Monaco,21,2000,35,33,2929,32.5,3,2,5,3,0,0,11,1,2,2,2.8,4.8,47,250,39,0.09,0.06,0.15,0.09,0.15,0.06,0.08,0.15,0.06,0.15,86,45,33,49,4,29,55,52.7,26,39,7,32,101,187,34,0
559,Mathys Tel,Ligue 1,fr FRA,FWMF,Rennes,16,2005,7,0,56,0.6,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,0,2,5,0,0,0,0,0,0.37,0.11,0.48,0.37,0.48,2,1,1,1,0,0,0,,0,0,0,0,1,3,2,0
560,Jordan Tell,Ligue 1,gp GLP,FW,Clermont Foot,24,1997,15,1,290,3.2,1,1,2,1,0,0,1,0,0.7,0.7,1.3,2.1,4,4,22,0.31,0.31,0.62,0.31,0.62,0.23,0.42,0.65,0.23,0.65,5,5,0,3,2,1,4,25,3,3,0,3,0,5,1,0
561,Martin Terrier,Ligue 1,fr FRA,FWMF,Rennes,24,1997,37,37,2779,30.9,21,3,24,19,2,2,1,0,13.9,12.3,4.4,16.7,85,123,228,0.68,0.1,0.78,0.62,0.71,0.45,0.14,0.59,0.4,0.54,55,33,22,16,17,25,43,58.1,18,29,3,26,18,73,17,0
562,Tetê,Ligue 1,br BRA,FWMF,Lyon,21,2000,9,7,583,6.5,2,5,7,2,0,0,1,0,2.3,2.3,2.3,4.5,28,37,48,0.31,0.77,1.08,0.31,1.08,0.35,0.35,0.7,0.35,0.7,10,5,4,5,1,3,13,23.1,10,4,0,4,3,13,1,0
563,Sada Thioub,Ligue 1,sn SEN,FW,Angers,26,1995,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
564,Sada Thioub,Ligue 1,sn SEN,DFMF,Saint-Étienne,26,1995,17,11,950,10.6,0,1,1,0,0,0,2,0,0.2,0.2,1.5,1.8,30,58,67,0,0.09,0.09,0,0.09,0.02,0.15,0.17,0.02,0.17,13,8,5,8,0,6,14,42.9,8,9,0,9,10,23,8,0
565,Romain Thomas,Ligue 1,fr FRA,DF,Angers,33,1988,30,29,2563,28.5,2,0,2,2,0,0,9,0,2,2,0,2.1,4,93,2,0.07,0,0.07,0.07,0.07,0.07,0,0.07,0.07,0.07,49,37,28,21,0,30,57,52.6,27,35,19,16,44,93,126,0
566,Adrien Thomasson,Ligue 1,fr FRA,MF,Strasbourg,27,1993,31,27,2389,26.5,8,4,12,8,0,0,2,1,6.2,6.2,3.3,9.5,43,151,167,0.3,0.15,0.45,0.3,0.45,0.23,0.13,0.36,0.23,0.36,64,31,18,27,19,30,93,32.3,63,56,4,52,29,93,16,1
567,Thuler,Ligue 1,br BRA,DF,Montpellier,22,1999,16,10,855,9.5,0,0,0,0,0,0,3,1,0.1,0.1,0,0.1,3,12,1,0,0,0,0,0,0.01,0,0.01,0.01,0.01,21,12,17,4,0,8,15,53.3,7,9,7,2,9,30,30,0
568,Khéphren Thuram-Ulie,Ligue 1,fr FRA,MF,Nice,20,2001,36,20,1901,21.1,4,2,6,4,0,0,4,0,2.7,2.7,2.3,5,65,123,33,0.19,0.09,0.28,0.19,0.28,0.13,0.11,0.24,0.13,0.24,33,19,11,18,4,17,35,48.6,18,31,11,20,28,61,19,0
569,Cheikh Tidiane Sabaly,Ligue 1,sn SEN,FWMF,Metz,22,1999,6,2,150,1.7,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,2,2,4,0,0,0,0,0,0.06,0.02,0.08,0.06,0.08,6,3,1,4,1,2,2,100,0,1,0,1,0,6,1,0
570,Jean-Clair Todibo,Ligue 1,fr FRA,DF,Nice,21,1999,36,35,3115,34.6,1,0,1,1,0,0,6,0,2.6,2.6,1,3.6,33,174,8,0.03,0,0.03,0.03,0.03,0.08,0.03,0.1,0.08,0.1,59,37,43,15,1,39,60,65,21,45,21,24,51,110,130,2
571,Karl Toko Ekambi,Ligue 1,cm CMR,FW,Lyon,28,1992,30,26,2296,25.5,12,5,17,10,2,2,3,0,12.6,11,5,16,89,55,268,0.47,0.2,0.67,0.39,0.59,0.49,0.2,0.69,0.43,0.63,13,7,4,6,3,4,21,19,17,26,0,26,20,33,5,0
572,Yoann Touzghar,Ligue 1,tn TUN,FW,Troyes,34,1986,28,16,1457,16.2,4,0,4,4,0,0,0,0,4.9,4.9,1.1,6.1,16,15,67,0.25,0,0.25,0.25,0.25,0.31,0.07,0.38,0.31,0.38,5,2,1,3,1,1,3,33.3,2,3,1,2,3,8,8,0
573,Amadou Traore,Ligue 1,fr FRA,FW,Bordeaux,19,2002,1,0,19,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
574,Boubacar Traoré,Ligue 1,ml MLI,MF,Metz,19,2001,27,17,1726,19.2,1,1,2,1,0,0,9,1,0.8,0.8,1.4,2.2,26,85,10,0.05,0.05,0.1,0.05,0.1,0.04,0.07,0.12,0.04,0.12,43,26,18,23,2,10,39,25.6,29,29,5,24,25,68,11,1
575,Charles Traore,Ligue 1,ml MLI,DF,Nantes,29,1992,16,7,718,8,0,0,0,0,0,0,3,0,0,0,0,0,5,41,19,0,0,0,0,0,0,0,0,0,0,16,12,10,4,2,2,13,15.4,11,11,4,7,15,31,30,0
576,Hamari Traoré,Ligue 1,ml MLI,DF,Rennes,29,1992,33,33,2890,32.1,3,10,13,3,0,0,4,0,1.5,1.5,4.8,6.3,65,177,180,0.09,0.31,0.4,0.09,0.4,0.05,0.15,0.2,0.05,0.2,63,36,25,26,12,41,59,69.5,18,29,8,21,37,100,81,1
577,Ismaël Traoré,Ligue 1,ci CIV,DF,Angers,34,1986,37,36,3215,35.7,4,1,5,4,0,0,1,0,4,4,1.3,5.3,7,58,6,0.11,0.03,0.14,0.11,0.14,0.11,0.04,0.15,0.11,0.15,28,17,16,11,1,13,28,46.4,15,25,17,8,44,72,122,1
578,Miguel Trauco,Ligue 1,pe PER,DFMF,Saint-Étienne,28,1992,17,12,1112,12.4,1,0,1,1,0,0,3,0,0.5,0.5,0.3,0.8,12,48,49,0.08,0,0.08,0.08,0.08,0.04,0.02,0.06,0.04,0.06,25,18,16,8,1,12,22,54.5,10,13,4,9,23,48,17,0
579,Adrien Truffert,Ligue 1,fr FRA,DF,Rennes,19,2001,30,18,1639,18.2,3,2,5,3,0,0,4,0,1.8,1.8,2,3.8,66,84,118,0.16,0.11,0.27,0.16,0.27,0.1,0.11,0.21,0.1,0.21,29,21,17,9,3,11,24,45.8,13,25,5,20,19,48,30,0
580,Matthieu Udol,Ligue 1,fr FRA,DF,Metz,25,1996,12,11,1007,11.2,1,0,1,1,0,0,0,0,0.5,0.5,0.4,0.9,17,30,10,0.09,0,0.09,0.09,0.09,0.05,0.03,0.08,0.05,0.08,23,14,11,10,2,12,18,66.7,6,20,7,13,31,54,29,1
581,Ike Ugbo,Ligue 1,ca CAN,FW,Troyes,22,1998,14,11,814,9,5,0,5,4,1,1,0,0,3.7,3,0.3,3.3,1,7,31,0.55,0,0.55,0.44,0.44,0.41,0.04,0.45,0.33,0.36,3,1,0,1,2,0,1,0,1,4,1,3,2,5,1,0
582,Chimuanya Ugochukwu,Ligue 1,fr FRA,MF,Rennes,17,2004,18,3,405,4.5,1,0,1,1,0,0,2,0,0.3,0.3,0.6,0.9,3,12,7,0.22,0,0.22,0.22,0.22,0.07,0.14,0.21,0.07,0.21,13,9,5,5,3,9,19,47.4,10,7,2,5,4,17,2,0
583,Hwang Ui-jo,Ligue 1,kr KOR,FW,Bordeaux,28,1992,32,29,2508,27.9,11,2,13,11,0,0,3,0,8.9,8.9,1.4,10.4,30,20,131,0.39,0.07,0.47,0.39,0.47,0.32,0.05,0.37,0.32,0.37,10,4,4,4,2,4,13,30.8,9,9,1,8,5,15,18,0
584,Cengiz Ünder,Ligue 1,tr TUR,FWMF,Marseille,24,1997,32,25,2200,24.4,10,2,12,9,1,1,2,1,6.4,5.6,4.3,9.9,64,73,307,0.41,0.08,0.49,0.37,0.45,0.26,0.18,0.44,0.23,0.41,18,13,5,6,7,5,18,27.8,13,13,2,11,14,32,9,0
585,Jere Uronen,Ligue 1,fi FIN,DF,Brest,27,1994,15,10,878,9.8,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,11,30,32,0,0,0,0,0,0.01,0.01,0.02,0.01,0.02,28,15,15,10,3,14,24,58.3,10,12,3,9,16,44,21,0
586,Vanderson,Ligue 1,br BRA,FWDF,Monaco,20,2001,17,12,1120,12.4,2,1,3,2,0,0,3,0,1.2,1.2,1.4,2.6,22,57,110,0.16,0.08,0.24,0.16,0.24,0.1,0.12,0.21,0.1,0.21,35,19,10,19,6,15,23,65.2,8,17,4,13,13,48,12,0
587,Jonathan Varane,Ligue 1,fr FRA,MF,Lens,19,2001,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
588,Marco Verratti,Ligue 1,it ITA,MF,Paris S-G,28,1992,24,23,1937,21.5,2,2,4,2,0,0,12,0,0.6,0.6,2.3,2.9,56,193,63,0.09,0.09,0.19,0.09,0.19,0.03,0.11,0.14,0.03,0.14,60,40,16,30,14,32,64,50,32,36,10,26,18,78,14,2
589,Kevin Volland,Ligue 1,de GER,MFFW,Monaco,29,1992,34,29,2436,27.1,9,9,18,8,1,1,10,0,7.4,6.6,6.9,13.5,31,102,203,0.33,0.33,0.67,0.3,0.63,0.27,0.25,0.53,0.24,0.5,24,10,2,18,4,6,31,19.4,25,20,0,20,3,27,9,0
590,Timothy Weah,Ligue 1,us USA,MFFW,Lille,21,2000,29,17,1616,18,3,4,7,3,0,0,2,1,3.7,3.7,4,7.7,55,43,152,0.17,0.22,0.39,0.17,0.39,0.21,0.22,0.42,0.21,0.42,19,7,8,8,3,10,20,50,10,16,1,15,10,29,7,0
591,Georginio Wijnaldum,Ligue 1,nl NED,MF,Paris S-G,30,1990,31,18,1653,18.4,1,3,4,1,0,0,2,0,2,2,1.8,3.9,13,59,55,0.05,0.16,0.22,0.05,0.22,0.11,0.1,0.21,0.11,0.21,15,9,2,12,1,11,19,57.9,8,13,3,10,9,24,7,0
592,Christopher Wooh,Ligue 1,cm CMR,DF,Lens,19,2001,14,11,1050,11.7,0,1,1,0,0,0,2,0,1,1,0.4,1.4,16,36,0,0,0.09,0.09,0,0.09,0.09,0.03,0.12,0.09,0.12,29,11,20,8,1,11,18,61.1,7,21,14,7,21,50,40,1
593,Xeka,Ligue 1,pt POR,MF,Lille,26,1994,23,19,1619,18,3,0,3,3,0,0,10,0,1.5,1.5,1.4,3,12,73,22,0.17,0,0.17,0.17,0.17,0.09,0.08,0.16,0.09,0.16,47,27,18,24,5,27,56,48.2,29,23,3,20,24,71,26,1
594,Sekou Yansané,Ligue 1,gn GUI,FW,Paris S-G,18,2003,1,0,16,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
595,Yusuf Yazıcı,Ligue 1,tr TUR,MFFW,Lille,24,1997,15,5,509,5.7,1,1,2,1,0,0,3,0,0.6,0.6,1.2,1.8,8,24,44,0.18,0.18,0.35,0.18,0.35,0.11,0.22,0.33,0.11,0.33,10,5,3,6,1,1,9,11.1,8,4,0,4,2,12,1,0
596,Burak Yılmaz,Ligue 1,tr TUR,FW,Lille,36,1985,31,25,2211,24.6,4,3,7,2,2,2,9,1,9.6,8,3.2,11.2,49,26,176,0.16,0.12,0.28,0.08,0.2,0.39,0.13,0.52,0.33,0.46,7,2,0,2,5,2,17,11.8,15,8,1,7,2,9,11,0
597,Leny Yoro,Ligue 1,fr FRA,MF,Lille,15,2005,1,0,13,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,,0,1,0,1,0,1,0,0
598,Zaydou Youssouf,Ligue 1,fr FRA,MF,Saint-Étienne,22,1999,30,18,1553,17.3,1,0,1,1,0,0,3,1,0.8,0.8,1.1,1.9,18,84,20,0.06,0,0.06,0.06,0.06,0.05,0.07,0.11,0.05,0.11,48,26,21,25,2,14,34,41.2,20,11,3,8,17,65,13,0
599,Akim Zedadka,Ligue 1,dz ALG,DF,Clermont Foot,26,1995,38,37,3337,37.1,0,3,3,0,0,0,5,0,1.6,1.6,3.6,5.2,114,142,184,0,0.08,0.08,0,0.08,0.04,0.1,0.14,0.04,0.14,72,44,34,29,9,37,71,52.1,34,32,8,24,58,130,48,0
600,Arber Zeneli,Ligue 1,xk KVX,FW,Reims,26,1995,9,4,409,4.5,2,3,5,2,0,0,0,0,1.3,1.3,1.9,3.2,14,11,30,0.44,0.66,1.1,0.44,1.1,0.28,0.41,0.7,0.28,0.7,1,0,0,0,1,1,5,20,4,0,0,0,1,2,1,0
