Rk,Player,League,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls_per90,Ast_per90,G+A_per90,G-PK_per90,G+A-PK_per90,xG_per90,xAG_per90,xG+xAG_per90,npxG_per90,npxG+xAG_per90,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
325,Kévin Malcuit,Seria A,ma MAR,DFMF,Napoli,30,1991,8,2,288,3.2,0,1,1,0,0,0,3,0,0,0,0.2,0.3,8,11,19,0,0.31,0.31,0,0.31,0.01,0.07,0.08,0.01,0.08,4,2,4,0,0,2,2,100,0,3,0,3,8,12,6,0
326,Daniel Maldini,Seria A,it ITA,MF,Milan,19,2001,8,2,148,1.6,1,0,1,1,0,0,1,0,0.4,0.4,0.1,0.5,7,3,8,0.61,0,0.61,0.61,0.61,0.26,0.04,0.3,0.26,0.3,8,3,4,3,1,2,6,33.3,4,4,0,4,1,9,0,0
327,Youssef Maleh,Seria A,it ITA,MF,Fiorentina,22,1998,28,11,1019,11.3,2,2,4,2,0,0,5,0,2.3,2.3,1.8,4.1,12,43,74,0.18,0.18,0.35,0.18,0.35,0.2,0.16,0.36,0.2,0.36,27,16,8,13,6,12,25,48,13,14,1,13,6,33,2,0
328,Ruslan Malinovskyi,Seria A,ua UKR,MFFW,Atalanta,28,1993,30,19,1592,17.7,6,5,11,6,0,0,10,0,3.3,3.3,5.9,9.2,59,111,141,0.34,0.28,0.62,0.34,0.62,0.19,0.33,0.52,0.19,0.52,18,10,3,10,5,5,19,26.3,14,27,3,24,5,23,1,0
329,Rey Manaj,Seria A,al ALB,FW,Spezia,24,1997,30,19,1768,19.6,5,0,5,3,2,3,9,0,7.5,5.1,1.2,6.3,32,29,93,0.25,0,0.25,0.15,0.15,0.38,0.06,0.44,0.26,0.32,19,12,3,11,5,6,26,23.1,20,16,0,16,4,23,13,0
330,Gianluca Mancini,Seria A,it ITA,DF,Roma,25,1996,33,33,2878,32,0,0,0,0,0,0,16,1,2.4,2.3,0.3,2.6,30,137,17,0,0,0,0,0,0.07,0.01,0.08,0.07,0.08,41,25,22,18,1,18,33,54.5,15,38,19,19,39,80,69,0
331,Leonardo Mancuso,Seria A,it ITA,FW,Empoli,29,1992,8,5,425,4.7,1,0,1,1,0,0,0,0,1.9,1.9,0.3,2.2,5,5,28,0.21,0,0.21,0.21,0.21,0.4,0.06,0.46,0.4,0.46,1,1,0,1,0,0,6,0,6,2,0,2,1,2,2,0
332,Rolando Mandragora,Seria A,it ITA,MF,Torino,24,1997,21,16,1319,14.7,0,2,2,0,0,0,7,1,1.2,1.2,2.9,4.1,20,82,29,0,0.14,0.14,0,0.14,0.08,0.2,0.28,0.08,0.28,21,10,3,16,2,12,21,57.1,9,18,4,14,10,31,13,0
333,Kostas Manolas,Seria A,gr GRE,DF,Napoli,30,1991,4,3,313,3.5,0,0,0,0,0,0,1,0,0,0,0,0,2,13,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,2,3,66.7,1,2,1,1,4,6,10,1
334,Riccardo Marchizza,Seria A,it ITA,DF,Empoli,23,1998,19,16,1346,15,0,1,1,0,0,0,4,0,0.3,0.3,1.4,1.7,27,58,47,0,0.07,0.07,0,0.07,0.02,0.09,0.11,0.02,0.11,21,15,11,8,2,11,16,68.8,5,15,6,9,10,31,24,0
335,Gian Marco Ferrari,Seria A,it ITA,DF,Sassuolo,29,1992,36,35,3124,34.7,1,0,1,1,0,0,6,1,1.8,1.8,0.5,2.3,21,133,7,0.03,0,0.03,0.03,0.03,0.05,0.01,0.07,0.05,0.07,16,11,10,6,0,10,23,43.5,13,37,27,10,43,59,114,2
336,Davide Marfella,Seria A,it ITA,GK,Napoli,21,1999,1,0,11,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
337,Pablo Marí,Seria A,es ESP,DF,Udinese,27,1993,15,15,1341,14.9,2,0,2,2,0,0,2,1,0.7,0.7,0.7,1.4,2,20,6,0.13,0,0.13,0.13,0.13,0.04,0.05,0.09,0.04,0.09,16,8,8,6,2,8,16,50,8,18,12,6,21,37,72,0
338,Răzvan Marin,Seria A,ro ROU,MF,Cagliari,25,1996,36,31,2816,31.3,0,5,5,0,0,0,6,1,1.8,1.8,6.4,8.2,49,142,68,0,0.16,0.16,0,0.16,0.06,0.2,0.26,0.06,0.26,42,21,16,22,4,24,54,44.4,30,23,5,18,10,52,17,1
339,Lautaro Martínez,Seria A,ar ARG,FW,Inter,23,1997,35,28,2282,25.4,21,3,24,18,3,6,6,0,20.9,16.7,3.2,19.9,34,48,149,0.83,0.12,0.95,0.71,0.83,0.83,0.13,0.95,0.66,0.79,20,10,3,10,7,6,11,54.5,5,21,1,20,18,38,6,0
340,Lucas Martínez Quarta,Seria A,ar ARG,DF,Fiorentina,25,1996,20,16,1431,15.9,1,0,1,1,0,0,8,0,1.2,1.2,1,2.2,22,76,4,0.06,0,0.06,0.06,0.06,0.07,0.06,0.14,0.07,0.14,36,25,23,11,2,21,34,61.8,13,22,9,13,19,55,46,0
341,Adam Marušić,Seria A,me MNE,DF,Lazio,28,1992,33,30,2721,30.2,1,0,1,1,0,0,6,1,0.2,0.2,0.5,0.7,52,111,73,0.03,0,0.03,0.03,0.03,0.01,0.02,0.02,0.01,0.02,30,18,16,12,2,13,32,40.6,19,19,8,11,41,71,71,0
342,Andrea Masiello,Seria A,it ITA,DF,Genoa,35,1986,7,6,515,5.7,0,0,0,0,0,0,3,0,0,0,0,0.1,2,14,0,0,0,0,0,0,0.01,0,0.01,0.01,0.01,5,3,4,1,0,4,7,57.1,3,8,4,4,11,16,20,1
343,Aleš Matějů,Seria A,cz CZE,DF,Venezia,25,1996,9,9,727,8.1,0,1,1,0,0,0,3,0,0.3,0.3,1.1,1.4,9,20,37,0,0.12,0.12,0,0.12,0.03,0.14,0.17,0.03,0.17,16,12,10,5,1,13,29,44.8,16,10,6,4,9,25,15,0
344,Borja Mayoral,Seria A,es ESP,FWDF,Roma,24,1997,5,1,96,1.1,0,0,0,0,0,0,0,0,0.3,0.3,0,0.3,0,2,8,0,0,0,0,0,0.29,0,0.29,0.29,0.29,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
345,Pasquale Mazzocchi,Seria A,it ITA,DF,Venezia,26,1995,18,15,1243,13.8,0,0,0,0,0,0,3,0,0.3,0.3,0.4,0.8,44,33,43,0,0,0,0,0,0.03,0.03,0.06,0.03,0.06,18,8,11,4,3,10,26,38.5,16,11,8,3,21,39,31,1
346,Pasquale Mazzocchi,Seria A,it ITA,DF,Salernitana,26,1995,15,15,1269,14.1,0,2,2,0,0,0,2,0,0.1,0.1,1.6,1.8,43,40,46,0,0.14,0.14,0,0.14,0.01,0.12,0.13,0.01,0.13,28,19,15,11,2,14,34,41.2,20,5,0,5,11,39,31,0
347,Ibrahima Mbaye,Seria A,sn SEN,DF,Bologna,26,1994,6,1,108,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,2,50,1,1,1,0,1,2,6,0
348,Weston McKennie,Seria A,us USA,MF,Juventus,22,1998,21,15,1369,15.2,3,0,3,3,0,0,1,0,2.1,2.1,1.2,3.3,30,51,75,0.2,0,0.2,0.2,0.2,0.14,0.08,0.22,0.14,0.22,20,11,11,7,2,8,26,30.8,18,17,8,9,23,43,20,0
349,Gary Medel,Seria A,cl CHI,DF,Bologna,33,1987,33,32,2823,31.4,0,1,1,0,0,0,10,1,0.3,0.3,0.3,0.6,12,73,5,0,0.03,0.03,0,0.03,0.01,0.01,0.02,0.01,0.02,39,23,27,11,1,16,36,44.4,20,30,21,9,44,83,112,0
350,Filippo Melegoni,Seria A,it ITA,MFFW,Genoa,22,1999,25,10,980,10.9,1,0,1,1,0,0,1,0,0.6,0.6,1.1,1.7,28,27,60,0.09,0,0.09,0.09,0.09,0.06,0.1,0.16,0.06,0.16,20,12,5,8,7,8,16,50,8,10,1,9,11,31,8,1
351,Arthur Melo,Seria A,br BRA,MF,Juventus,24,1996,20,11,962,10.7,0,0,0,0,0,0,3,0,0.2,0.2,0.3,0.5,13,58,15,0,0,0,0,0,0.02,0.03,0.04,0.02,0.04,25,12,10,14,1,13,24,54.2,11,11,2,9,7,32,8,1
352,Alex Meret,Seria A,it ITA,GK,Napoli,24,1997,7,7,619,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,1
353,Yıldırım Mert Çetin,Seria A,tr TUR,MF,Hellas Verona,24,1997,2,0,46,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,100,0,0,0,0,0,1,2,0
354,Dries Mertens,Seria A,be BEL,FWMF,Napoli,34,1987,30,16,1384,15.4,11,1,12,10,1,1,2,0,4.3,3.6,3.1,6.7,30,69,101,0.72,0.07,0.78,0.65,0.72,0.28,0.2,0.48,0.23,0.43,16,7,1,11,4,3,16,18.8,13,8,2,6,9,25,2,0
355,Junior Messias,Seria A,br BRA,FWMF,Milan,30,1991,26,14,1428,15.9,5,2,7,5,0,0,2,0,3.5,3.5,1.8,5.3,63,45,124,0.32,0.13,0.44,0.32,0.44,0.22,0.11,0.33,0.22,0.33,34,18,11,14,9,15,34,44.1,19,11,1,10,17,51,17,0
356,Kingsley Michael,Seria A,ng NGA,MF,Bologna,21,1999,2,1,76,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.02,0,0.02,0.02,0.02,4,1,2,2,0,1,2,50,1,2,1,1,1,5,1,1
357,Valentin Mihaila,Seria A,ro ROU,MFFW,Atalanta,21,2000,5,0,76,0.8,0,0,0,0,0,0,0,0,0,0,0,0,3,1,8,0,0,0,0,0,0.04,0,0.04,0.04,0.04,1,1,0,1,0,0,1,0,1,2,0,2,0,1,0,0
358,Mikael,Seria A,br BRA,FWMF,Salernitana,22,1999,7,0,87,1,0,0,0,0,0,0,0,0,0.2,0.2,0,0.2,0,0,3,0,0,0,0,0,0.23,0,0.23,0.23,0.23,1,1,0,1,0,0,0,,0,0,0,0,0,1,1,0
359,Hilmir Mikaelsson,Seria A,is ISL,FW,Venezia,17,2004,1,0,18,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,,0,0,0,0,0,2,0,0
360,Nikola Milenković,Seria A,rs SRB,DF,Fiorentina,23,1997,34,34,2926,32.5,1,0,1,1,0,0,10,1,2.1,2.1,0.2,2.3,13,114,8,0.03,0,0.03,0.03,0.03,0.07,0.01,0.07,0.07,0.07,54,32,31,20,3,29,34,85.3,5,30,15,15,39,93,94,0
361,Sergej Milinković-Savić,Seria A,rs SRB,MF,Lazio,26,1995,37,36,3100,34.4,11,10,21,11,0,0,6,1,7.3,7.3,6.1,13.5,67,215,191,0.32,0.29,0.61,0.32,0.61,0.21,0.18,0.39,0.21,0.39,67,44,20,32,15,29,67,43.3,38,50,9,41,34,101,43,1
362,Vanja Milinković-Savić,Seria A,rs SRB,GK,Torino,24,1997,27,27,2430,27,0,0,0,0,0,0,3,0,0.1,0.1,0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,7,2
363,Aleksei Miranchuk,Seria A,ru RUS,MFFW,Atalanta,25,1995,19,7,772,8.6,2,5,7,2,0,0,0,0,1.4,1.4,2.7,4.1,31,34,65,0.23,0.58,0.82,0.23,0.82,0.16,0.32,0.48,0.16,0.48,11,7,3,7,1,4,12,33.3,8,3,0,3,1,12,7,0
364,Fabio Miretti,Seria A,it ITA,MF,Juventus,17,2003,6,4,321,3.6,0,0,0,0,0,0,0,0,0.1,0.1,0.4,0.5,3,18,9,0,0,0,0,0,0.03,0.11,0.13,0.03,0.13,4,2,2,2,0,2,9,22.2,7,3,1,2,2,6,3,0
365,Henrikh Mkhitaryan,Seria A,am ARM,MFFW,Roma,32,1989,31,29,2495,27.7,5,6,11,5,0,0,4,1,3.9,3.9,5.1,9,81,149,139,0.18,0.22,0.4,0.18,0.4,0.14,0.18,0.33,0.14,0.33,45,29,11,27,7,17,52,32.7,35,33,2,31,22,67,33,0
366,Marco Modolo,Seria A,it ITA,DF,Venezia,32,1989,6,4,392,4.4,0,0,0,0,0,0,2,0,0.2,0.2,0,0.2,1,4,0,0,0,0,0,0,0.05,0,0.05,0.05,0.05,6,3,4,2,0,2,5,40,3,6,6,0,4,10,26,0
367,Nahuel Molina,Seria A,ar ARG,DF,Udinese,23,1998,35,31,2638,29.3,7,2,9,7,0,0,7,1,3.8,3.8,3.7,7.5,61,100,164,0.24,0.07,0.31,0.24,0.31,0.13,0.13,0.26,0.13,0.26,41,24,17,21,3,16,48,33.3,32,24,3,21,22,63,44,2
368,Cristian Molinaro,Seria A,it ITA,DF,Venezia,38,1983,8,6,548,6.1,0,1,1,0,0,0,0,0,0,0,0.5,0.5,13,34,16,0,0.16,0.16,0,0.16,0,0.08,0.08,0,0.08,12,9,10,2,0,5,7,71.4,2,7,2,5,6,18,20,0
369,Lorenzo Montipò,Seria A,it ITA,GK,Hellas Verona,25,1996,34,34,3060,34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,16,3
370,Álvaro Morata,Seria A,es ESP,FW,Juventus,28,1992,35,26,2302,25.6,9,4,13,8,1,1,5,0,8.8,8.1,6.6,14.6,65,54,154,0.35,0.16,0.51,0.31,0.47,0.35,0.26,0.6,0.32,0.57,18,9,4,9,5,8,31,25.8,23,26,1,25,5,23,24,0
371,Raúl Moro,Seria A,es ESP,FW,Lazio,18,2002,11,1,201,2.2,0,1,1,0,0,0,0,0,0.5,0.5,0.2,0.7,13,5,17,0,0.45,0.45,0,0.45,0.2,0.09,0.3,0.2,0.3,3,3,0,2,1,1,5,20,4,2,0,2,0,3,0,0
372,Andrei Motoc,Seria A,ro ROU,DF,Salernitana,19,2002,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.01,0,0.01,0.01,0.01,1,1,0,1,0,0,0,,0,2,2,0,2,3,1,0
373,Lys Mousset,Seria A,fr FRA,MFFW,Salernitana,25,1996,6,2,160,1.8,0,1,1,0,0,0,2,0,0.1,0.1,0.2,0.3,3,3,11,0,0.56,0.56,0,0.56,0.07,0.09,0.16,0.07,0.16,1,0,0,1,0,0,0,,0,2,0,2,0,1,0,0
374,Samuel Mráz,Seria A,sk SVK,FW,Spezia,24,1997,2,0,54,0.6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0.03,0,0.03,0.03,0.03,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
375,Mert Müldür,Seria A,tr TUR,DF,Sassuolo,22,1999,31,24,2046,22.7,0,0,0,0,0,0,5,0,0.5,0.5,1.1,1.6,67,104,90,0,0,0,0,0,0.02,0.05,0.07,0.02,0.07,52,35,43,7,2,27,49,55.1,22,25,6,19,24,76,44,1
376,Luis Muriel,Seria A,co COL,FWMF,Atalanta,30,1991,27,17,1539,17.1,9,8,17,7,2,2,1,0,7.1,5.6,6,11.6,57,86,214,0.53,0.47,0.99,0.41,0.88,0.42,0.35,0.77,0.33,0.68,15,4,2,7,6,3,19,15.8,16,12,0,12,4,19,5,0
377,Vedat Muriqi,Seria A,xk KVX,FW,Lazio,27,1994,11,1,215,2.4,0,0,0,0,0,0,1,0,0.4,0.4,0,0.4,1,4,23,0,0,0,0,0,0.17,0,0.17,0.17,0.17,1,0,1,0,0,0,5,0,5,0,0,0,0,1,2,0
378,Nicola Murru,Seria A,it ITA,DF,Sampdoria,26,1994,22,13,983,10.9,1,0,1,1,0,0,5,0,0.1,0.1,0.4,0.5,20,32,30,0.09,0,0.09,0.09,0.09,0.01,0.04,0.05,0.01,0.05,22,17,10,11,1,8,13,61.5,5,17,3,14,7,29,20,1
379,Juan Musso,Seria A,ar ARG,GK,Atalanta,27,1994,33,33,2932,32.6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,,0,0,0,0,0,1,17,1
380,Joakim Mæhle,Seria A,dk DEN,DFMF,Atalanta,24,1997,26,15,1471,16.3,1,1,2,1,0,0,2,0,2,2,1,3.1,48,75,109,0.06,0.06,0.12,0.06,0.12,0.13,0.06,0.19,0.13,0.19,21,11,6,9,6,12,27,44.4,15,18,2,16,14,35,13,0
381,Nahitan Nández,Seria A,uy URU,MFDF,Cagliari,25,1995,21,16,1523,16.9,0,2,2,0,0,0,4,0,0.8,0.8,2.7,3.5,60,64,104,0,0.12,0.12,0,0.12,0.05,0.16,0.21,0.05,0.21,39,21,16,15,8,18,33,54.5,15,16,1,15,9,48,15,1
382,Nani,Seria A,pt POR,MFFW,Venezia,34,1986,10,3,287,3.2,0,1,1,0,0,0,1,0,0.1,0.1,0.7,0.7,6,12,22,0,0.31,0.31,0,0.31,0.02,0.2,0.23,0.02,0.23,2,1,1,1,0,0,1,0,1,1,0,1,2,4,0,1
383,Matija Nastasić,Seria A,rs SRB,DF,Fiorentina,28,1993,5,2,219,2.4,0,0,0,0,0,0,1,0,0.1,0.1,0,0.1,0,8,0,0,0,0,0,0,0.04,0.01,0.06,0.04,0.06,1,1,1,0,0,1,1,100,0,1,1,0,5,6,11,0
384,Ilija Nestorovski,Seria A,mk MKD,FW,Udinese,31,1990,7,1,188,2.1,1,0,1,1,0,0,1,0,0.8,0.8,0.9,1.7,5,10,18,0.48,0,0.48,0.48,0.48,0.38,0.42,0.8,0.38,0.8,0,0,0,0,0,0,3,0,3,0,0,0,0,0,4,0
385,Aurélien Nguiamba,Seria A,fr FRA,MF,Spezia,22,1999,3,0,51,0.6,0,0,0,0,0,0,1,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,3,2,1,2,0,2,3,66.7,1,2,1,1,0,3,1,0
386,Dimitris Nikolaou,Seria A,gr GRE,DF,Spezia,22,1998,36,36,3240,36,0,0,0,0,0,0,7,0,0.1,0.1,0.2,0.3,33,92,14,0,0,0,0,0,0,0.01,0.01,0,0.01,39,26,29,7,3,22,34,64.7,12,48,24,24,49,88,132,1
387,Jean-Pierre Nsame,Seria A,cm CMR,FW,Venezia,28,1993,11,1,245,2.7,0,1,1,0,0,0,0,0,0.7,0.7,0.7,1.3,4,8,18,0,0.37,0.37,0,0.37,0.26,0.24,0.5,0.26,0.5,1,1,0,0,1,0,0,,0,0,0,0,0,1,1,0
388,Bram Nuytinck,Seria A,nl NED,DF,Udinese,31,1990,27,23,2033,22.6,1,0,1,1,0,0,2,0,1.2,1.2,0.3,1.5,4,23,6,0.04,0,0.04,0.04,0.04,0.05,0.01,0.07,0.05,0.07,38,24,24,13,1,15,34,44.1,19,42,31,11,22,60,101,0
389,Simeon Nwankwo,Seria A,ng NGA,FW,Salernitana,29,1992,19,10,842,9.4,1,1,2,1,0,0,0,0,3.2,3.2,0.5,3.6,3,10,48,0.11,0.11,0.21,0.11,0.21,0.34,0.05,0.39,0.34,0.39,5,5,0,4,1,4,10,40,6,8,3,5,3,8,10,0
390,M'Bala Nzola,Seria A,ao ANG,FW,Spezia,24,1996,21,10,1068,11.9,2,1,3,2,0,0,2,0,2.4,2.4,1.4,3.8,16,13,63,0.17,0.08,0.25,0.17,0.25,0.2,0.12,0.32,0.2,0.32,2,2,0,0,2,1,6,16.7,5,8,0,8,0,2,13,0
391,Adam Obert,Seria A,sk SVK,DFMF,Cagliari,18,2002,6,3,274,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,8,5,6,2,0,5,6,83.3,1,6,4,2,4,12,11,0
392,Joel Obi,Seria A,ng NGA,MFDF,Salernitana,30,1991,21,12,1143,12.7,0,1,1,0,0,0,4,0,1.3,1.3,1.8,3.1,10,20,46,0,0.08,0.08,0,0.08,0.1,0.14,0.24,0.1,0.24,23,14,5,14,4,5,12,41.7,7,17,6,11,10,33,7,0
393,Brian Oddei,Seria A,it ITA,FW,Sassuolo,18,2002,2,0,8,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,1,0,1,0,0,0,0,0,1.66,0,1.66,1.66,1.66,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
394,Álvaro Odriozola,Seria A,es ESP,DF,Fiorentina,25,1995,25,18,1733,19.3,1,2,3,1,0,0,4,1,1.3,1.3,3.4,4.7,75,55,136,0.05,0.1,0.16,0.05,0.16,0.07,0.18,0.24,0.07,0.24,25,15,12,6,7,15,32,46.9,17,17,6,11,8,33,25,2
395,Stefano Okaka,Seria A,it ITA,FW,Udinese,31,1989,2,0,22,0.2,0,1,1,0,0,0,1,0,0,0,0.1,0.1,0,1,2,0,4.09,4.09,0,4.09,0.14,0.33,0.47,0.14,0.47,0,0,0,0,0,0,0,,0,2,0,2,0,0,1,0
396,David Okereke,Seria A,ng NGA,FWMF,Venezia,23,1997,32,24,2053,22.8,7,0,7,7,0,0,5,1,5,5,1,6,60,43,137,0.31,0,0.31,0.31,0.31,0.22,0.05,0.26,0.22,0.26,16,10,4,9,3,3,20,15,17,19,3,16,10,26,20,0
397,Christian Oliva,Seria A,uy URU,MF,Cagliari,25,1996,4,0,48,0.5,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,1,4,25,3,0,0,0,0,2,0,0
398,Sérgio Oliveira,Seria A,pt POR,MF,Roma,29,1992,14,13,892,9.9,2,0,2,1,1,1,5,0,1.3,0.5,1.7,2.2,10,41,16,0.2,0,0.2,0.1,0.1,0.13,0.17,0.3,0.05,0.23,27,14,11,14,2,15,30,50,15,13,0,13,10,37,7,0
399,Riccardo Orsolini,Seria A,it ITA,FWMF,Bologna,24,1997,29,21,1785,19.8,6,3,9,4,2,2,2,0,6.4,4.8,2.1,6.9,38,60,125,0.3,0.15,0.45,0.2,0.35,0.32,0.11,0.43,0.24,0.35,21,13,9,11,1,13,29,44.8,16,9,4,5,5,26,14,0
400,Victor Osimhen,Seria A,ng NGA,FW,Napoli,22,1998,27,23,1983,22,14,2,16,14,0,0,5,1,10.5,10.5,1.8,12.4,49,18,178,0.64,0.09,0.73,0.64,0.73,0.48,0.08,0.56,0.48,0.56,10,5,1,2,7,2,6,33.3,4,16,3,13,3,13,17,0
401,David Ospina,Seria A,co COL,GK,Napoli,32,1988,31,31,2790,31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,11,1
402,Adam Ounas,Seria A,dz ALG,MFFW,Napoli,24,1996,15,1,326,3.6,0,0,0,0,0,0,1,0,0.7,0.7,0.8,1.5,28,31,44,0,0,0,0,0,0.19,0.22,0.41,0.19,0.41,6,1,0,3,3,3,7,42.9,4,3,0,3,2,8,3,0
403,Daniele Padelli,Seria A,it ITA,GK,Udinese,35,1985,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,1
404,Simone Pafundi,Seria A,it ITA,FW,Udinese,15,2006,1,0,23,0.3,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,2,2,2,0,0,0,0,0,0.26,0,0.26,0.26,0.26,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
405,Martin Palumbo,Seria A,no NOR,FW,Juventus,19,2002,1,0,13,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
406,Goran Pandev,Seria A,mk MKD,FWMF,Genoa,38,1983,20,7,843,9.4,0,1,1,0,0,0,1,0,0.5,0.5,1.2,1.7,9,25,57,0,0.11,0.11,0,0.11,0.06,0.13,0.19,0.06,0.19,2,0,1,0,1,0,9,0,9,3,1,2,2,4,0,0
407,Ivor Pandur,Seria A,hr CRO,GK,Hellas Verona,21,2000,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
408,Fabiano Parisi,Seria A,it ITA,DF,Empoli,20,2000,25,16,1477,16.4,0,1,1,0,0,0,5,0,0.7,0.7,0.3,1,58,74,49,0,0.06,0.06,0,0.06,0.04,0.02,0.06,0.04,0.06,35,19,25,5,5,13,31,41.9,18,30,10,20,22,57,42,0
409,Mario Pašalić,Seria A,hr CRO,MFFW,Atalanta,26,1995,37,24,2002,22.2,13,6,19,13,0,0,3,0,8.7,8.7,5.7,14.4,38,105,142,0.58,0.27,0.85,0.58,0.85,0.39,0.26,0.65,0.39,0.65,27,12,8,13,6,12,30,40,18,27,6,21,20,47,14,0
410,Patric,Seria A,es ESP,DF,Lazio,28,1993,24,19,1649,18.3,1,1,2,1,0,0,7,1,0.9,0.9,0.7,1.6,5,52,6,0.05,0.05,0.11,0.05,0.11,0.05,0.04,0.09,0.05,0.09,21,15,17,4,0,9,20,45,11,22,11,11,12,33,44,2
411,Rui Patrício,Seria A,pt POR,GK,Roma,33,1988,38,38,3420,38,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,1,0,0,10,3
412,Leonardo Pavoletti,Seria A,it ITA,FW,Cagliari,32,1988,33,14,1518,16.9,5,1,6,5,0,0,9,0,6.6,6.6,1.1,7.8,2,25,82,0.3,0.06,0.36,0.3,0.36,0.39,0.07,0.46,0.39,0.46,10,6,2,5,3,3,9,33.3,6,9,5,4,2,12,12,0
413,Pedro,Seria A,es ESP,FW,Lazio,34,1987,32,25,2033,22.6,9,4,13,9,0,0,5,0,4.7,4.7,3.3,8,84,102,147,0.4,0.18,0.58,0.4,0.58,0.21,0.14,0.35,0.21,0.35,36,23,8,19,9,16,47,34,31,18,2,16,6,42,8,0
414,João Pedro,Seria A,it ITA,FW,Cagliari,29,1992,37,37,3323,36.9,13,4,17,10,3,4,9,0,12.3,9.3,3.1,12.4,38,66,198,0.35,0.11,0.46,0.27,0.38,0.33,0.08,0.42,0.25,0.34,15,12,2,8,5,4,18,22.2,14,23,5,18,8,23,18,1
415,Gianluca Pegolo,Seria A,it ITA,GK,Sassuolo,40,1981,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1
416,Pietro Pellegri,Seria A,it ITA,FW,Torino,20,2001,9,1,216,2.4,1,0,1,1,0,0,1,0,0.4,0.4,0,0.4,3,1,17,0.42,0,0.42,0.42,0.42,0.16,0.02,0.18,0.16,0.18,1,1,0,1,0,0,4,0,4,0,0,0,0,1,5,0
417,Pietro Pellegri,Seria A,it ITA,FW,Milan,20,2001,6,1,131,1.5,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,3,0,5,0,0,0,0,0,0.1,0.15,0.26,0.1,0.26,2,2,0,1,1,0,1,0,1,0,0,0,0,2,1,0
